City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,mount isa,-20.7333,139.5,291.02,72,94,0.0,AU,1681490965
275,constantine,36.365,6.6147,290.82,29,0,3.6,DZ,1681490966
276,gumdag,39.2061,54.5906,291.11,48,6,1.94,TM,1681490966
277,sangar,63.9242,127.4739,255.06,97,31,0.98,RU,1681490966
278,balabac,7.9868,117.0645,300.09,72,6,1.64,PH,1681490967
279,pisco,-13.7,-76.2167,300.18,61,0,6.69,PE,1681490967
280,mahebourg,-20.4081,57.7,300.31,83,75,0.0,MU,1681490968
281,emerald,-23.5333,148.1667,290.74,40,22,2.36,AU,1681490968
282,vangaindrano,-23.35,47.6,296.96,87,3,2.5,MG,1681490969
283,pacasmayo,-7.4006,-79.5714,301.09,71,98,4.53,PE,1681490969
284,talaya,61.3833,152.75,254.45,99,99,0.69,RU,1681490970
285,atherton,53.5237,-2.4935,281.87,89,100,1.16,GB,1681490970
286,laerdalsoyri,61.098,7.4816,283.33,57,40,2.06,NO,1681490971
287,alice springs,-23.7,133.8833,300.9,54,100,6.17,AU,1681490972
288,east london,-33.0153,27.9116,290.67,59,0,8.75,ZA,1681490973
289,lagos,6.5833,3.75,306.33,72,93,4.09,NG,1681490809
290,ampanihy,-24.7,44.75,298.29,70,49,2.78,MG,1681490973
291,saint-pierre,-21.3393,55.4781,299.97,78,75,1.54,RE,1681490974
292,sobinka,55.9855,40.0111,275.67,36,91,6.11,RU,1681490974
293,asau,46.4333,26.4,287.75,73,100,1.77,RO,1681490975
294,dongsheng,39.8161,109.9776,279.32,25,47,2.87,CN,1681490975
295,vao,-22.6667,167.4833,297.63,83,100,9.47,NC,1681490975
296,shingu,33.7333,135.9833,284.47,93,100,3.52,JP,1681490976
297,nipawin,53.3668,-104.0009,276.17,81,75,5.14,CA,1681490728
298,cockburn town,21.4612,-71.1419,300.13,69,40,5.66,TC,1681490976
299,chicama,-7.8447,-79.1469,301.45,61,98,3.89,PE,1681490976
300,krasne,49.9145,24.6134,284.84,74,100,7.59,UA,1681490977
301,bardiyah,31.7561,25.0865,292.58,61,100,4.51,LY,1681490977
302,kuzhorskaya,44.6751,40.3103,283.06,59,25,7.71,RU,1681490978
303,inuvik,68.3499,-133.7218,254.57,74,75,3.6,CA,1681490979
304,hasaki,35.7333,140.8333,289.38,79,100,7.68,JP,1681490979
305,nouadhibou,20.931,-17.0347,300.14,54,1,5.14,MR,1681490979
306,waw,7.7029,27.9953,306.5,33,73,2.63,SS,1681490979
307,kyshtovka,56.555,76.6271,266.31,66,51,5.07,RU,1681490980
308,suntar,62.1444,117.6319,265.33,92,18,2.52,RU,1681490980
309,flinders,-34.5833,150.8552,286.62,89,1,0.89,AU,1681490981
310,siteki,-26.45,31.95,296.15,83,11,6.69,SZ,1681490981
311,bonito,-21.1211,-56.4819,298.04,84,99,1.01,BR,1681490981
312,akhtanizovskaya,45.32,37.1,285.41,78,99,6.33,RU,1681490981
313,myre,69.1036,15.9492,280.31,61,10,4.51,NO,1681490982
314,sitka,57.0531,-135.33,277.09,75,100,3.09,US,1681490976
315,mortka,59.3322,66.0214,265.53,53,0,1.77,RU,1681490982
316,husavik,66.0449,-17.3389,275.46,99,100,2.16,IS,1681490982
317,hervey bay,-25.2986,152.8535,293.47,70,7,2.34,AU,1681490983
318,troitsko-pechorsk,62.7084,56.1964,264.36,94,94,2.33,RU,1681490983
319,bathsheba,13.2167,-59.5167,300.49,78,75,5.14,BB,1681490984
320,avera,33.194,-82.5271,297.9,55,37,5.03,US,1681490984
321,yulara,-25.2406,130.9889,291.43,84,100,5.24,AU,1681490985
322,smithers,54.7804,-127.1743,273.33,86,75,2.57,CA,1681490715
323,qui nhon,13.7667,109.2333,299.03,91,19,2.47,VN,1681490985
324,guanay,-15.4975,-67.8797,301.94,78,98,0.86,BO,1681490985
325,dolgoye,52.8,37.2167,277.96,43,100,8.23,RU,1681490985
326,slave lake,55.2834,-114.769,272.14,80,0,1.54,CA,1681490867
327,tilichiki,60.4667,166.1,251.77,96,100,4.22,RU,1681490986
328,potiskum,11.7091,11.0694,308.95,10,40,4.25,NG,1681490986
329,ushibuka,32.1906,130.0228,289.46,97,100,4.67,JP,1681490987
330,komsomolskiy,40.4272,71.7189,292.55,59,100,1.03,UZ,1681490987
331,termoli,41.9888,14.9895,285.81,74,89,3.75,IT,1681490987
332,barra patuca,15.8,-84.2833,303.14,57,77,5.8,HN,1681490987
333,xai-xai,-25.0519,33.6442,298.28,80,0,9.08,MZ,1681490987
334,pocri,8.2667,-80.55,304.05,34,90,8.25,PA,1681490987
335,kurilsk,45.2333,147.8833,273.29,85,75,3.34,RU,1681490988
336,wewak,-3.5534,143.6268,299.49,87,100,4.99,PG,1681490988
337,zhigansk,66.7697,123.3711,257.83,98,23,3.05,RU,1681490988
338,valeggio sul mincio,45.3523,10.7367,292.25,29,40,3.09,IT,1681490988
339,puerto escondido,15.85,-97.0667,303.61,70,0,0.0,MX,1681490988
340,kamaishi,39.2667,141.8833,283.43,72,97,2.86,JP,1681490989
341,campoverde,-8.4753,-74.8058,303.98,49,99,1.65,PE,1681490989
342,ko samui,9.5357,99.9357,302.33,75,3,5.11,TH,1681490990
343,bodden town,19.2833,-81.25,304.15,55,20,5.14,KY,1681490873
344,quzhou,28.9594,118.8686,293.01,94,99,0.73,CN,1681490990
345,savalou,7.9281,1.9756,309.04,35,100,1.41,BJ,1681490990
346,jacksonville,30.3322,-81.6556,302.27,57,75,4.63,US,1681490188
347,bucak,37.4592,30.595,287.44,85,92,1.97,TR,1681490991
348,leirvik,59.7798,5.5005,284.38,46,40,4.63,NO,1681490991
349,sioux lookout,50.1001,-91.917,277.19,75,100,5.14,CA,1681490992
350,dudinka,69.4058,86.1778,250.16,99,100,3.16,RU,1681490993
351,kudahuvadhoo,2.6708,72.8944,301.76,72,92,1.8,MV,1681490993
352,evans,33.5337,-82.1307,298.09,69,75,0.0,US,1681490909
353,esperance,-33.8667,121.9,287.12,64,99,11.78,AU,1681490994
354,mackay,-21.15,149.2,294.08,73,71,1.21,AU,1681490732
355,jacareacanga,-6.2222,-57.7528,305.79,56,100,0.59,BR,1681490996
356,nome,64.5011,-165.4064,257.19,66,0,4.12,US,1681490996
357,elko,41.0002,-115.5012,276.89,42,76,1.79,US,1681490742
358,bandarbeyla,9.4942,50.8122,301.69,75,43,5.66,SO,1681490996
359,evensk,61.95,159.2333,262.73,60,64,8.08,RU,1681490997
360,jiayuguan,39.8167,98.3,282.91,23,97,3.1,CN,1681490997
361,chongwe,-15.3292,28.682,297.47,62,86,1.81,ZM,1681490997
362,kribi,2.95,9.9167,300.77,83,99,2.55,CM,1681490998
363,russell,32.3502,-85.1999,296.43,64,75,2.57,US,1681490998
364,iquitos,-3.7481,-73.2472,304.17,84,75,2.06,PE,1681490998
365,mount gambier,-37.8333,140.7667,291.93,50,100,7.15,AU,1681490999
366,siaya,0.0612,34.2882,293.33,84,80,1.54,KE,1681490999
367,sao filipe,14.8961,-24.4956,297.18,77,70,3.53,CV,1681490999
368,betioky,-23.7167,44.3833,297.83,70,59,2.33,MG,1681491000
369,linhares,-19.3911,-40.0722,306.95,42,47,2.65,BR,1681490802
370,dunedin,-45.8742,170.5036,285.26,84,8,5.36,NZ,1681490745
371,rocha,-34.4833,-54.3333,290.75,44,25,4.44,UY,1681491001
372,mouzouras,35.5333,24.15,296.15,49,0,2.06,GR,1681491001
373,roald,62.5833,6.1333,286.66,71,0,2.57,NO,1681491002
374,acajutla,13.5928,-89.8275,304.02,59,34,3.82,SV,1681491002
375,padang,-0.9492,100.3543,298.99,86,89,0.86,ID,1681491003
376,praia da vitoria,38.7333,-27.0667,293.29,77,20,9.53,PT,1681491003
377,yinchuan,38.4681,106.2731,286.24,20,39,6.16,CN,1681491004
378,namibe,-15.1961,12.1522,298.05,72,24,3.78,AO,1681491004
379,manono,-7.3,27.4167,296.61,87,83,1.0,CD,1681491004
380,lorengau,-2.0226,147.2712,300.89,80,89,5.77,PG,1681491005
381,chemal,51.4111,86.005,280.98,63,100,2.46,RU,1681491005
382,hofn,64.2539,-15.2082,280.16,76,20,1.03,IS,1681491005
383,fairbanks,64.8378,-147.7164,259.13,75,75,3.6,US,1681490766
384,raga,8.4596,25.678,304.61,34,100,1.71,SS,1681491006
385,whitehorse,60.7161,-135.0538,273.2,64,75,5.66,CA,1681491006
386,qaqortoq,60.7167,-46.0333,278.06,62,89,1.39,GL,1681491007
387,abu samrah,35.3029,37.1841,288.82,56,3,3.62,SY,1681491007
388,bambous virieux,-20.3428,57.7575,300.29,83,75,0.0,MU,1681491008
389,itarema,-2.9248,-39.9167,302.19,72,80,5.37,BR,1681491008
390,fazalpur,32.1833,75.0667,300.16,22,0,2.86,PK,1681491009
391,nador,35.174,-2.9287,299.19,28,0,6.69,MA,1681490752
392,wakkanai,45.4094,141.6739,276.07,63,34,2.61,JP,1681491010
393,dvinskoy,62.1535,45.1175,268.02,92,2,1.33,RU,1681491010
394,los alamos,35.8881,-106.307,284.89,37,75,5.14,US,1681490613
395,portland,45.5234,-122.6762,283.18,78,40,2.06,US,1681490773
396,acapulco,16.8634,-99.8901,302.05,58,20,2.57,MX,1681490896
397,robertsport,6.7533,-11.3686,301.79,77,97,5.37,LR,1681491012
398,columbus,39.9612,-82.9988,297.1,43,100,4.63,US,1681490513
399,inhambane,-23.865,35.3833,297.01,87,0,3.54,MZ,1681491012
400,ajaccio,42.0,8.9167,287.18,55,75,3.6,FR,1681491014
401,hualmay,-11.0964,-77.6139,299.18,72,99,6.1,PE,1681491015
402,chapada dos guimaraes,-15.4606,-55.7497,296.96,70,60,2.65,BR,1681491015
403,jaguaruana,-4.8339,-37.7811,303.27,66,100,3.13,BR,1681491015
404,namie,37.4833,141.0,286.32,76,100,2.88,JP,1681491016
405,muravlenko,63.7898,74.523,261.97,95,58,6.76,RU,1681491016
406,hobyo,5.3505,48.5268,302.26,71,29,6.22,SO,1681491018
407,khakhea,-24.6895,23.494,296.46,22,0,3.32,BW,1681491018
408,vierzon,47.2101,2.0625,284.36,94,100,5.32,FR,1681491020
409,port lincoln,-34.7333,135.8667,289.68,70,100,8.75,AU,1681491022
410,yar-sale,66.8333,70.8333,262.96,96,100,1.25,RU,1681491022
411,olafsvik,64.8945,-23.7142,278.42,76,60,3.74,IS,1681491023
412,prince rupert,54.3161,-130.3201,278.2,87,100,9.77,CA,1681491023
413,skovorodino,53.9833,123.9167,267.22,97,43,0.79,RU,1681491023
414,karlskrona,56.1616,15.5866,282.4,94,100,5.89,SE,1681491024
415,plettenberg bay,-34.0527,23.3716,287.62,69,42,3.78,ZA,1681491025
416,hasanabad,36.5465,61.0543,295.27,43,42,8.23,IR,1681491025
417,nexo,55.0607,15.1306,282.2,95,99,8.5,DK,1681491025
418,newport,51.5877,-2.9984,282.45,89,100,1.96,GB,1681491026
419,norton,-17.8833,30.7,293.58,34,4,1.41,ZW,1681491027
420,peniche,39.3558,-9.3811,292.75,81,92,6.5,PT,1681491027
421,aksarka,66.5606,67.7975,268.05,87,100,6.14,RU,1681491028
422,pedasi,7.5333,-80.0333,301.71,65,100,8.16,PA,1681491029
423,taldan,53.6667,124.8,266.19,96,9,1.05,RU,1681491029
424,tezu,27.9167,96.1667,298.16,43,11,2.19,IN,1681491030
425,vostok,46.4856,135.8833,268.3,86,18,1.64,RU,1681491031
426,aksu,41.1231,80.2644,291.15,21,20,0.63,CN,1681491031
427,odweyne,9.4092,45.064,299.2,51,87,5.0,SO,1681491031
428,de aar,-30.6497,24.0123,286.31,31,0,6.11,ZA,1681491032
429,gorontalo,0.5412,123.0595,297.53,94,100,1.03,ID,1681491033
430,santa barbara,34.7333,-120.0343,285.83,39,2,1.83,US,1681491033
431,kalmunai,7.4167,81.8167,300.1,85,50,3.43,LK,1681491034
432,pevek,69.7008,170.3133,248.68,98,71,3.79,RU,1681491034
433,pemberton,50.3164,-122.8027,278.46,75,91,0.61,CA,1681491035
434,arona,28.0996,-16.681,292.44,72,20,11.32,ES,1681491035
435,fergus falls,46.283,-96.0776,281.22,87,40,5.14,US,1681490890
436,ahipara,-35.1667,173.1667,291.16,78,89,7.33,NZ,1681491035
437,sudzha,51.1976,35.2726,279.22,68,100,5.68,RU,1681491036
438,college,64.8569,-147.8028,259.12,74,75,3.6,US,1681491036
439,ust-tsilma,65.441,52.1498,267.97,90,76,3.22,RU,1681491036
440,rodrigues alves,-7.738,-72.6509,303.26,77,97,1.16,BR,1681491037
441,margate,51.3813,1.3862,282.76,77,99,2.24,GB,1681491037
442,belmonte,-15.8631,-38.8828,301.97,62,57,4.49,BR,1681491037
443,shenjiamen,29.9576,122.298,288.58,99,100,4.02,CN,1681490837
444,medea,36.2642,2.7539,289.19,52,57,3.3,DZ,1681491038
445,sabha,27.0377,14.4283,301.98,8,0,2.55,LY,1681491038
446,yantal,56.8471,105.2542,270.56,81,51,3.65,RU,1681491038
447,colares,38.7992,-9.4469,293.33,65,75,7.2,PT,1681491038
448,bargur,12.5424,78.3539,300.94,24,23,1.77,IN,1681491039
449,shalinskoye,55.7228,93.7594,266.09,90,100,4.8,RU,1681491039
450,kuybyshevskiy zaton,55.1593,49.1701,273.84,41,29,11.54,RU,1681491039
451,betare oya,5.6,14.0833,296.96,69,88,3.14,CM,1681491039
452,bonfim,3.0833,-59.95,309.01,35,98,3.09,BR,1681491040
453,ucluelet,48.9329,-125.5528,280.98,83,82,2.63,CA,1681491040
454,larap,14.299,122.6504,297.55,92,29,1.26,PH,1681491040
455,berezovyy,51.6667,135.7,271.16,70,100,1.98,RU,1681491041
456,chumikan,54.7183,135.315,266.53,98,100,0.52,RU,1681491042
457,grand gaube,-20.0064,57.6608,300.37,81,90,0.45,MU,1681491044
458,volkach,49.8667,10.2333,284.88,70,93,1.87,DE,1681491046
459,comodoro rivadavia,-45.8667,-67.5,285.07,43,0,5.14,AR,1681490955
460,homer,59.6425,-151.5483,274.08,88,100,2.68,US,1681491046
461,juneau,58.3019,-134.4197,277.71,95,75,3.6,US,1681490980
462,labuhan,-6.8844,112.2051,298.16,85,90,4.48,ID,1681491047
463,thinadhoo,0.5333,72.9333,301.47,72,94,2.42,MV,1681491047
464,sistranda,63.7256,8.834,281.13,73,100,5.38,NO,1681491048
465,nanortalik,60.1432,-45.2371,276.86,67,99,2.4,GL,1681491048
466,southbridge,42.0751,-72.0334,306.45,34,27,0.45,US,1681491048
467,luwingu,-10.2621,29.9271,292.52,81,99,1.58,ZM,1681491049
468,dombarovskiy,50.7587,59.5386,271.28,91,100,10.98,RU,1681491049
469,nalut,30.3333,10.85,298.97,16,2,6.44,LY,1681491049
470,fram,-26.9833,-55.8833,295.48,66,93,2.61,PY,1681491049
471,mehamn,71.0357,27.8492,276.1,64,0,3.6,NO,1681491050
472,kharp,66.8014,65.8081,265.93,91,99,4.3,RU,1681491050
473,paamiut,61.994,-49.6678,275.66,74,99,3.14,GL,1681491050
474,kandrian,-6.2167,149.55,298.12,88,94,3.19,PG,1681491050
475,atambua,-9.1061,124.8925,296.24,90,78,0.42,ID,1681491050
476,angoche,-16.2325,39.9086,298.76,80,3,1.96,MZ,1681491051
477,port pirie,-33.1833,138.0167,289.94,86,100,8.01,AU,1681491051
478,glenwood springs,39.5505,-107.3248,278.72,86,100,3.09,US,1681490860
479,maniitsoq,65.4167,-52.9,273.97,75,49,3.58,GL,1681491052
480,port hardy,50.6996,-127.4199,279.15,100,100,1.54,CA,1681491052
481,garut,-7.2024,107.8878,294.38,97,96,0.94,ID,1681490982
482,mayo,38.8876,-76.5119,301.68,50,0,5.14,US,1681490812
483,airai,-8.9266,125.4092,288.82,95,54,1.07,TL,1681491053
484,marsa matruh,31.3525,27.2453,294.26,56,0,4.63,EG,1681491054
485,venice,27.0998,-82.4543,303.77,78,0,5.14,US,1681491054
486,gusau,12.1628,6.6614,311.34,8,53,4.63,NG,1681491054
487,kamiiso,41.8167,140.65,278.04,64,30,0.92,JP,1681491054
488,bom despacho,-19.7364,-45.2522,301.09,60,36,1.51,BR,1681490960
489,rodeo,38.033,-122.2669,287.88,70,0,5.14,US,1681491055
490,lata,40.1629,-8.3327,290.27,96,100,2.79,PT,1681491055
491,polunochnoye,60.8697,60.4153,265.39,88,54,1.18,RU,1681491055
492,suluq,31.6682,20.2521,294.81,35,1,5.7,LY,1681491055
493,dores do indaia,-19.4633,-45.6017,302.07,54,76,1.73,BR,1681491056
494,stanislav,46.5691,32.1478,284.56,69,47,1.47,UA,1681491056
495,nara,34.6851,135.8049,287.87,84,100,1.93,JP,1681490887
496,bull savanna,17.8868,-77.5902,301.21,65,10,4.98,JM,1681491056
497,hailar,49.2,119.7,274.82,50,80,2.67,CN,1681491057
498,kavieng,-2.5744,150.7967,300.93,80,100,5.04,PG,1681491057
499,veraval,20.9,70.3667,299.43,74,0,5.64,IN,1681491057
500,basavana bagevadi,16.5833,75.9667,300.43,45,98,12.22,IN,1681491057
501,luza,60.6308,47.2512,268.43,78,0,1.8,RU,1681491058
502,makat,47.6469,53.3463,283.33,85,100,7.72,KZ,1681491058
503,kamenka,51.3223,42.7678,277.24,62,100,8.67,RU,1681491058
504,deputatskiy,69.3,139.9,259.36,95,100,0.78,RU,1681491058
505,panacan,9.2463,118.4082,299.27,81,7,1.67,PH,1681491059
506,port augusta,-32.5,137.7667,289.76,86,100,5.81,AU,1681491059
507,abadan,30.3392,48.3043,298.12,33,0,4.12,IR,1681491059
508,codrington,-38.2667,141.9667,292.65,50,100,9.89,AU,1681491059
509,teya,60.3778,92.6267,253.49,100,89,1.2,RU,1681491059
510,akureyri,65.6835,-18.0878,275.11,93,100,3.09,IS,1681491060
511,baykit,61.67,96.37,253.48,99,81,1.62,RU,1681491060
512,rio gallegos,-51.6226,-69.2181,283.18,43,75,11.32,AR,1681491060
513,meulaboh,4.1363,96.1285,298.2,89,99,1.46,ID,1681491061
514,waingapu,-9.6567,120.2641,298.5,79,98,2.04,ID,1681491061
515,okhotsk,59.3833,143.3,265.6,89,100,2.76,RU,1681491062
516,north bend,43.4065,-124.2243,283.19,87,75,1.54,US,1681491063
517,ariquemes,-9.9133,-63.0408,302.92,82,98,1.35,BR,1681491027
518,siguiri,11.6667,-9.5,313.88,9,80,3.97,GN,1681491064
519,seoul,37.5683,126.9778,285.93,85,0,1.03,KR,1681490905
520,buea,4.1527,9.241,295.76,86,67,1.98,CM,1681491064
521,khani,41.9563,42.9566,282.91,88,24,2.26,GE,1681491065
522,ostrovnoy,68.0531,39.5131,269.04,80,48,5.12,RU,1681491067
523,malakal,9.5334,31.6605,309.12,14,53,1.83,SS,1681491067
524,ust-nera,64.5667,143.2,258.7,94,99,1.94,RU,1681491067
525,clinton,42.587,-82.9199,301.64,29,23,2.13,US,1681491068
526,jalu,29.0331,21.5482,298.76,9,71,3.06,LY,1681491068
527,dauphin,51.1494,-100.0502,275.23,93,100,10.29,CA,1681491068
528,simao,22.7886,100.9748,293.37,25,1,0.53,CN,1681491068
529,lenine,45.2986,35.7771,285.42,69,90,2.34,UA,1681491069
530,manggar,-2.8833,108.2667,299.27,85,100,1.44,ID,1681491070
531,miles city,46.4083,-105.8406,275.69,75,100,4.12,US,1681491071
532,alta floresta,-9.8756,-56.0861,305.05,66,75,1.54,BR,1681491071
533,vestmannaeyjar,63.4427,-20.2734,281.7,71,0,6.69,IS,1681491072
534,loudi,27.7344,111.9944,290.71,78,81,2.15,CN,1681491072
535,beloha,-25.1667,45.05,296.74,83,15,3.69,MG,1681491072
536,cheltenham,51.9,-2.0833,282.75,85,100,0.45,GB,1681491073
537,praia,14.9215,-23.5087,302.45,58,87,8.23,CV,1681491074
538,clevelandia,-26.3958,-52.4708,294.08,84,83,2.23,BR,1681491074
539,lumphat,13.4878,106.9816,300.57,66,17,1.33,KH,1681491074
540,abhar,36.1468,49.218,281.44,56,24,9.55,IR,1681491075
541,tetouan,35.5711,-5.3724,298.58,38,0,6.17,MA,1681491075
542,winslow,35.0242,-110.6974,286.25,38,0,7.2,US,1681491075
543,ardmore,34.1743,-97.1436,297.73,54,0,8.05,US,1681491075
544,marzuq,14.4,46.4667,298.22,59,3,4.69,YE,1681491076
545,tateyama,34.9833,139.8667,290.19,77,100,5.66,JP,1681491076
546,anjiang,27.3194,110.1031,291.31,92,99,0.99,CN,1681491076
547,lourdes,43.1,-0.05,285.1,71,75,9.77,FR,1681491077
548,laela,-8.5667,32.05,290.15,92,68,0.37,TZ,1681491078
549,develi,38.3906,35.4922,286.79,75,39,2.1,TR,1681491078
